id,flag,01,02,03
7kkJDPaY1H,4,-29.6867,-26.7863,-29.2983
ThiI61Y7EK,4,-36.8738,-39.185,-0.0818
goDJ3Iv27K,4,21.5363,19.1871,0.2407
NeZlTaXUja,4,11.4208,11.6978,-1.6536
iA4nvCJHAy,4,33.877,33.2408,42.1308
CFk0fgr6Cn,2,39.3822,NA,NA
Zvx5EgBtiu,4,6.901,6.0024,14.2067
kKtOqiiXoo,4,21.5363,19.1871,0.2407
23WdceelH1,4,33.877,33.2408,42.1308
5dD8kPlR5K,2,22.0981,NA,NA
4kBxRoFtZn,4,-36.8738,-39.185,-0.0818
XEj4H4qQWW,4,11.4208,11.6978,-1.6536
gykrtn5MWg,4,11.4208,11.6978,-1.6536
WCU2ttzNij,4,-29.6867,-26.7863,-29.2983
UsQRg7VnQW,4,33.877,33.2408,42.1308
k85IisNk8a,4,11.4208,11.6978,-1.6536
G8Yj4uqNUA,4,-36.8738,-39.185,-0.0818
WCcI1GjPLJ,2,-30.6713,NA,NA
fXP22LskaK,4,33.877,33.2408,42.1308
WpLpno5ZkM,4,6.6664,35.2506,4.1819
qTfWq8tP2F,4,11.4208,11.6978,-1.6536
hcAwYkuYW6,4,6.901,6.0024,14.2067
ekRBiY3Qg3,4,6.6664,35.2506,4.1819
LTf8Ou0Ry0,2,-30.6713,NA,NA
spQERj5UOh,4,30.2132,49.8275,27.0755
kOYTKRH4l7,4,-29.6867,-26.7863,-29.2983
6Qv9tdHzut,2,-30.6713,NA,NA
t9pPOpy8sb,4,6.6664,35.2506,4.1819
rpsGGNY2Wu,4,21.5363,19.1871,0.2407
8bZMboVvwZ,4,33.877,33.2408,42.1308
UszYubS605,2,22.0981,NA,NA
kHqTH7Q2DI,4,6.6664,35.2506,4.1819
TZuts5IZrE,4,21.5363,19.1871,0.2407
mzqMM6Yy99,4,-36.8738,-39.185,-0.0818
poUtHwmA04,4,33.877,33.2408,42.1308
0RbtbfoVc2,2,22.0981,NA,NA
e1tXHpAocN,4,-36.8738,-39.185,-0.0818
vST5O3MjZe,4,21.5363,19.1871,0.2407
M3enaApYT3,4,-36.8738,-39.185,-0.0818
drYp3urwte,4,6.6664,35.2506,4.1819
T1I4woisUi,4,11.4208,11.6978,-1.6536
2ebvs0bwCC,4,-36.8738,-39.185,-0.0818
U0ZSJayAkF,2,-30.6713,NA,NA
KFrqjqGdNm,2,22.0981,NA,NA
vzQ84iM00N,4,6.6664,35.2506,4.1819
iVWJgGtcfi,2,22.0981,NA,NA
592hg4phNF,4,6.901,6.0024,14.2067
Q7edCz84kR,2,-30.6713,NA,NA
M03CQdh2BK,4,11.4208,11.6978,-1.6536
AlA8FrtfUJ,4,-36.8738,-39.185,-0.0818
8vhme0oEKC,4,11.4208,11.6978,-1.6536
Nc0e2DHwDJ,2,-30.6713,NA,NA
HlBjweEMOa,2,39.3822,NA,NA
AYJZFmtUGI,4,6.6664,35.2506,4.1819
0SoSNQYpXw,2,22.0981,NA,NA
uP9lw8DaBA,4,11.4208,11.6978,-1.6536
hRFocNVp9R,4,-36.8738,-39.185,-0.0818
0yIZXKWSYM,4,11.4208,11.6978,-1.6536
yqgIjVGprV,4,33.877,33.2408,42.1308
DPhObM6xyY,4,33.877,33.2408,42.1308
E7qfRhpCqp,4,-36.8738,-39.185,-0.0818
1PnfDnVyzr,4,-36.8738,-39.185,-0.0818
owLgPdqpJM,4,6.6664,35.2506,4.1819
SueeXEsV0e,2,39.3822,NA,NA
gGQ0YxK252,4,21.5363,19.1871,0.2407
WsEmDLnaSe,2,39.3822,NA,NA
OUNkUu6v11,2,39.3822,NA,NA
5p2v9hIKk8,4,33.877,33.2408,42.1308
DsYIZjY0G6,4,33.877,33.2408,42.1308
ClltoRbyyU,4,11.4208,11.6978,-1.6536
mNoSAL8s8y,4,21.5363,19.1871,0.2407
Zirnoad5yy,4,6.6664,35.2506,4.1819
nSgvmHsE1R,4,21.5363,19.1871,0.2407
FUNxKRguXO,4,21.5363,19.1871,0.2407
FTHa5Yj4LE,2,22.0981,NA,NA
88KiG2DN3H,4,11.4208,11.6978,-1.6536
PxP8xFjwsW,4,33.877,33.2408,42.1308
PonQHBfRb6,4,-36.8738,-39.185,-0.0818
Z4YuP0nDBC,2,39.3822,NA,NA
j0vum8BgH8,4,-29.6867,-26.7863,-29.2983
c8AcQ46Oxc,4,11.4208,11.6978,-1.6536
YPhXX5NuzE,4,30.2132,49.8275,27.0755
wbBr1u0mZ8,4,6.6664,35.2506,4.1819
5DAraEezcl,4,11.4208,11.6978,-1.6536
RCMkNFgGOs,4,-36.8738,-39.185,-0.0818
td7LeXHjik,2,39.3822,NA,NA
2fOIIAWHaW,4,6.6664,35.2506,4.1819
cT1jhWghhO,4,11.4208,11.6978,-1.6536
1xrcftGZsc,4,-29.6867,-26.7863,-29.2983
Dv2dbaZcXQ,4,30.2132,49.8275,27.0755
Hef92g2mIq,2,-30.6713,NA,NA
aNAq2enHDN,4,-36.8738,-39.185,-0.0818
Vp9viIknDo,4,11.4208,11.6978,-1.6536
nrniigI4PM,4,6.6664,35.2506,4.1819
wXb3EpXy27,4,6.6664,35.2506,4.1819
78DqwcMJGH,4,33.877,33.2408,42.1308
0STItT00XV,4,-29.6867,-26.7863,-29.2983
1IfP8DptUG,4,21.5363,19.1871,0.2407
tkipBhYQbu,4,6.901,6.0024,14.2067
3TS7SVa5ak,4,30.2132,49.8275,27.0755
uSVQszKrOr,4,6.901,6.0024,14.2067
7vnljzfl4y,2,-30.6713,NA,NA
r6qc1fKauk,4,21.5363,19.1871,0.2407
WtWGdzh9X5,4,30.2132,49.8275,27.0755
YQj1Dm5mpZ,2,22.0981,NA,NA
wEq2INch3u,4,11.4208,11.6978,-1.6536
ePA7WSsiEI,4,-29.6867,-26.7863,-29.2983
7UBGOimVMi,4,11.4208,11.6978,-1.6536
LCovF8A4rk,4,6.901,6.0024,14.2067
vGNFcly3Sd,4,21.5363,19.1871,0.2407
pI2xyvJi90,4,6.901,6.0024,14.2067
JQziN76vlr,2,39.3822,NA,NA
CEP901YtWw,4,-36.8738,-39.185,-0.0818
lAbDYYsQKb,2,-30.6713,NA,NA
c4SlqKXmkG,4,6.901,6.0024,14.2067
Jfa24SjLIR,4,-29.6867,-26.7863,-29.2983
eBDKagtP57,2,22.0981,NA,NA
i5NrXSeHvi,4,-29.6867,-26.7863,-29.2983
tS93k4uc3D,2,-30.6713,NA,NA
SqYF2C4szf,4,21.5363,19.1871,0.2407
NufXbPFK97,4,33.877,33.2408,42.1308
TOK3jX8NOx,4,11.4208,11.6978,-1.6536
1rNJvzjQMB,4,-29.6867,-26.7863,-29.2983
FS27JabKEF,4,30.2132,49.8275,27.0755
PeRUPIiF6c,4,33.877,33.2408,42.1308
wsa8q4VA6e,4,6.6664,35.2506,4.1819
Xa0ymgo2IL,4,-29.6867,-26.7863,-29.2983
f2rUzSLbig,2,39.3822,NA,NA
ts6PSjxYH3,2,-30.6713,NA,NA
1RBVSL1Qnl,4,6.901,6.0024,14.2067
2BOHTHWKXe,4,33.877,33.2408,42.1308
kYUPspBr7P,2,22.0981,NA,NA
nC84xqZBhP,4,-36.8738,-39.185,-0.0818
nn8HGD1aVD,4,-36.8738,-39.185,-0.0818
DzYohpPvxK,4,-36.8738,-39.185,-0.0818
6E76wlkuFO,2,-30.6713,NA,NA
aixbnbf85Q,4,33.877,33.2408,42.1308
wKIGRlchr8,4,-36.8738,-39.185,-0.0818
lnxUacvLMM,4,33.877,33.2408,42.1308
eSv6iPLyWC,2,-30.6713,NA,NA
TuLPtzjk6I,4,33.877,33.2408,42.1308
syF2uxS0vq,4,-29.6867,-26.7863,-29.2983
hhSPkd7pU6,2,22.0981,NA,NA
ZSgLcZ4GLk,2,-30.6713,NA,NA
UBBIs1Zism,2,22.0981,NA,NA
fJcPIprYeZ,4,33.877,33.2408,42.1308
XPiJDGnZr0,4,11.4208,11.6978,-1.6536
B7cLdQPKnF,2,39.3822,NA,NA
fwdwYkV1iY,2,22.0981,NA,NA
TW4kB4zGiM,4,21.5363,19.1871,0.2407
ifkpFLZqkT,2,39.3822,NA,NA
SErQMjr1S8,2,39.3822,NA,NA
dieXjdY8vq,4,-29.6867,-26.7863,-29.2983
YNzE406aVE,4,-36.8738,-39.185,-0.0818
51HD0BU4UI,4,6.901,6.0024,14.2067
Kq8oIFcH4f,4,30.2132,49.8275,27.0755
xZVJKBwJdA,2,39.3822,NA,NA
yiTbSWkkYm,2,-30.6713,NA,NA
qJxMt5PPii,4,6.6664,35.2506,4.1819
4olNLjJEnj,4,6.901,6.0024,14.2067
Vztnhar50c,4,6.901,6.0024,14.2067
Mt8Y1T4mgy,2,22.0981,NA,NA
I9ZIg1U4Zm,4,11.4208,11.6978,-1.6536
fY90o6SCfV,4,-29.6867,-26.7863,-29.2983
9urUXVqBBq,4,6.6664,35.2506,4.1819
TSdgbnDybD,4,33.877,33.2408,42.1308
LTcEvFmbja,4,6.6664,35.2506,4.1819
t3hjlUR05D,4,21.5363,19.1871,0.2407
M61v2Cs53a,4,30.2132,49.8275,27.0755
Hu99oBn6K4,2,39.3822,NA,NA
S4O3v0hVqd,4,-36.8738,-39.185,-0.0818
FAbTdDM9qh,4,33.877,33.2408,42.1308
elDmqD4CTy,4,-36.8738,-39.185,-0.0818
EEFPW0wPru,2,22.0981,NA,NA
o6LduqUrSp,4,11.4208,11.6978,-1.6536
WAZqRdXjVM,4,30.2132,49.8275,27.0755
xX489tDvR7,4,30.2132,49.8275,27.0755
QEPhuU3Cgh,4,6.901,6.0024,14.2067
rnc23SKXNZ,4,33.877,33.2408,42.1308
ymkouPgp04,4,6.6664,35.2506,4.1819
mMY4rzhuTx,4,33.877,33.2408,42.1308
C6WrZtoCKv,4,11.4208,11.6978,-1.6536
9LLWUoLCw9,4,-36.8738,-39.185,-0.0818
mLgwwFbkOz,4,6.6664,35.2506,4.1819
kWmjUBI3QG,2,39.3822,NA,NA
IfeLOG4Py6,4,-29.6867,-26.7863,-29.2983
syr1J0EOxu,4,33.877,33.2408,42.1308
xsZPjA7dJo,4,21.5363,19.1871,0.2407
yACyt5huve,2,39.3822,NA,NA
K5F9UJO3o6,4,-29.6867,-26.7863,-29.2983
afRSARmZQs,4,33.877,33.2408,42.1308
l0BYcDL04R,2,39.3822,NA,NA
Abmo5s1nfp,2,-30.6713,NA,NA
aAfTw38GXP,4,6.6664,35.2506,4.1819
qKTLA8x4SJ,4,33.877,33.2408,42.1308
nhrCG4HBHo,2,39.3822,NA,NA
CsCkneFTV5,2,22.0981,NA,NA
ZLh7aOs98p,4,6.6664,35.2506,4.1819
pO7pEefyaZ,4,-36.8738,-39.185,-0.0818
uHIJlp44vC,4,6.6664,35.2506,4.1819
3MGlf1nqKT,4,30.2132,49.8275,27.0755
mOfRDL9h5m,4,-36.8738,-39.185,-0.0818
xbz1G0l6UR,4,21.5363,19.1871,0.2407
kOn3YJlvbJ,4,33.877,33.2408,42.1308
EIJ6A4OzqA,4,21.5363,19.1871,0.2407
PRXUoNoTCO,2,22.0981,NA,NA
rai69sRaze,4,30.2132,49.8275,27.0755
tuQxnXL67S,2,22.0981,NA,NA
hkYxuXZ0kX,4,30.2132,49.8275,27.0755
AFOBIg0ssS,4,-36.8738,-39.185,-0.0818
RUigw5slwf,4,11.4208,11.6978,-1.6536
If6f9vkRPa,4,30.2132,49.8275,27.0755
XJBlCZGitT,4,-29.6867,-26.7863,-29.2983
bRUh8KZTLB,4,6.901,6.0024,14.2067
XjRzwNzEkQ,2,-30.6713,NA,NA
ZpDZ3rrwZm,4,6.6664,35.2506,4.1819
lv2a4bbnEy,2,22.0981,NA,NA
YEh8jP6mYI,4,33.877,33.2408,42.1308
KXKYKVGV0B,4,30.2132,49.8275,27.0755
oZ536aZBYn,2,39.3822,NA,NA
W1HycfenbX,4,-29.6867,-26.7863,-29.2983
CTy6HClZO5,4,-36.8738,-39.185,-0.0818
Smey3UjVr7,4,33.877,33.2408,42.1308
MYRedK6gh3,4,30.2132,49.8275,27.0755
disOwjWix7,2,39.3822,NA,NA
socxC7P92r,4,33.877,33.2408,42.1308
GiuTw29pGG,4,-36.8738,-39.185,-0.0818
l5cwl3p4St,2,-30.6713,NA,NA
5vgiWHdyz8,4,6.901,6.0024,14.2067
QFHpTEMdrn,2,-30.6713,NA,NA
aoM9HkXayg,4,6.6664,35.2506,4.1819
LHKMf9YekI,4,6.901,6.0024,14.2067
DUMvQzBmcM,4,11.4208,11.6978,-1.6536
nGx4JxKB5e,4,33.877,33.2408,42.1308
MhRtYe6TIK,2,39.3822,NA,NA
FjR2UPXsUj,2,22.0981,NA,NA
FA5fB9yA9V,2,22.0981,NA,NA
hGwRhmPGMl,4,11.4208,11.6978,-1.6536
dTn4QsWZ3C,4,6.6664,35.2506,4.1819
RCPz1IXD7Z,4,6.901,6.0024,14.2067
t2Ca8EMfEl,2,22.0981,NA,NA
k1qVb45wzZ,2,22.0981,NA,NA
RV6SvbxiS9,4,33.877,33.2408,42.1308
Drwbnh4anU,4,6.901,6.0024,14.2067
CAg6BSddaj,2,39.3822,NA,NA
rtj8MoAVpL,2,-30.6713,NA,NA
VghrZ6N0Yl,2,22.0981,NA,NA
PpZIdr2kuB,4,30.2132,49.8275,27.0755
CPSxOtP88f,4,6.6664,35.2506,4.1819
xAGVtH72WC,2,22.0981,NA,NA
XWDzRs3fEu,2,39.3822,NA,NA
nGtKEA2u6l,4,-29.6867,-26.7863,-29.2983
SL8Jgx4wDH,2,-30.6713,NA,NA
ArgL3jMnZg,4,-36.8738,-39.185,-0.0818
RL3ux3cXls,4,21.5363,19.1871,0.2407
823FWM9P8y,2,39.3822,NA,NA
mmRhqifCb0,4,-36.8738,-39.185,-0.0818
69Xvlcq46p,2,22.0981,NA,NA
Tgqu73G1Ac,4,30.2132,49.8275,27.0755
iTmkGFbsYc,4,6.901,6.0024,14.2067
PXHzbCLsbL,2,39.3822,NA,NA
K4oJztjWKD,2,-30.6713,NA,NA
z86fOCeYPw,4,21.5363,19.1871,0.2407
vfCDEq91mN,2,22.0981,NA,NA
zd25ZElzVg,2,22.0981,NA,NA
V85G4yjo1E,4,6.901,6.0024,14.2067
3zjfpaxbNm,2,22.0981,NA,NA
jCukUN8xrk,4,30.2132,49.8275,27.0755
11IwCk32CF,4,-29.6867,-26.7863,-29.2983
z9Tfbpshl2,2,39.3822,NA,NA
Vw7XIHW89U,4,-29.6867,-26.7863,-29.2983
5pSz1ucb0R,4,30.2132,49.8275,27.0755
HsVbdHK3tk,4,33.877,33.2408,42.1308
AkanbvmPSY,4,33.877,33.2408,42.1308
4xsd0cnr7i,4,6.901,6.0024,14.2067
YQXlCkZFMt,4,30.2132,49.8275,27.0755
zkoJRzewr8,4,6.6664,35.2506,4.1819
KnMK8xRBbG,4,6.6664,35.2506,4.1819
rvtogYNCih,2,39.3822,NA,NA
qy0e8VDCMY,4,21.5363,19.1871,0.2407
syRyiPloOm,4,33.877,33.2408,42.1308
IKXtoL8ZFp,4,6.901,6.0024,14.2067
plMiVLiR3g,4,30.2132,49.8275,27.0755
SC4QuCa4xD,4,33.877,33.2408,42.1308
zqcORcrGwI,4,30.2132,49.8275,27.0755
6D3LHeItD0,4,6.6664,35.2506,4.1819
11shQ83EUK,2,22.0981,NA,NA
CkKEaBN7Qg,4,33.877,33.2408,42.1308
JQlg3mcgsn,4,11.4208,11.6978,-1.6536
wcyWNPwVMi,4,-29.6867,-26.7863,-29.2983
lTf45zTWeX,4,-36.8738,-39.185,-0.0818
njcSDpAr3c,4,21.5363,19.1871,0.2407
uBTzgn1EF8,4,11.4208,11.6978,-1.6536
EknHlp128F,4,30.2132,49.8275,27.0755
DrfgiVsjy1,4,21.5363,19.1871,0.2407
1CHZ9JsOsP,2,-30.6713,NA,NA
jdjBl2nr1w,2,-30.6713,NA,NA
ACJTq6hDfj,4,-29.6867,-26.7863,-29.2983
56QY82x7zi,4,6.901,6.0024,14.2067
o2LIyaEEJ2,4,6.6664,35.2506,4.1819
AJ0EPRgCTS,4,-29.6867,-26.7863,-29.2983
Z0KOo4uxsw,4,-36.8738,-39.185,-0.0818
NNoQQBbJAN,4,-36.8738,-39.185,-0.0818
QoZexLIwvt,4,-29.6867,-26.7863,-29.2983
vkGo2ncXt8,4,33.877,33.2408,42.1308
zkxAHBf36P,4,33.877,33.2408,42.1308
gaK1RXkrlF,4,21.5363,19.1871,0.2407
v0nPMLNetl,4,30.2132,49.8275,27.0755
15vA0lQCkh,4,33.877,33.2408,42.1308
Uy8RhirbpF,4,21.5363,19.1871,0.2407
IsaI1ccRGJ,2,-30.6713,NA,NA
BcnTTPQuZy,2,22.0981,NA,NA
fTvU8q6RBo,4,6.901,6.0024,14.2067
ZxKf59V8Og,4,6.901,6.0024,14.2067
w8VHzIEi99,4,6.901,6.0024,14.2067
uysEt1KhRJ,4,-29.6867,-26.7863,-29.2983
SIAALU3qKm,4,6.6664,35.2506,4.1819
7kX6tJJ2ea,4,6.6664,35.2506,4.1819
7kWlgBH8YX,4,-29.6867,-26.7863,-29.2983
QpKb4i9oU5,4,11.4208,11.6978,-1.6536
BS6LnXkaNQ,4,-36.8738,-39.185,-0.0818
ZSj4N50Tt4,4,-29.6867,-26.7863,-29.2983
aU6WE38EHT,4,33.877,33.2408,42.1308
X4OMixgdav,4,33.877,33.2408,42.1308
8xG22wLQTO,4,30.2132,49.8275,27.0755
z8wFZfxBXC,4,6.6664,35.2506,4.1819
N6I7C7cj4d,4,-36.8738,-39.185,-0.0818
i21WV27o4x,2,-30.6713,NA,NA
GlJzPMqiez,2,-30.6713,NA,NA
fyk5BzMSjr,4,33.877,33.2408,42.1308
IEJZreomQz,2,-30.6713,NA,NA
tbtefIoKdV,4,33.877,33.2408,42.1308
O4mwpzSoxS,4,6.901,6.0024,14.2067
hmrvbQjrTa,2,39.3822,NA,NA
zrJawS1YLs,2,-30.6713,NA,NA
R6IwrwMH3V,4,6.6664,35.2506,4.1819
dmB8sBZkCA,4,30.2132,49.8275,27.0755
7z62Y0W0sk,4,6.901,6.0024,14.2067
GmVGko2dG7,4,6.6664,35.2506,4.1819
OaYN124eoE,4,-36.8738,-39.185,-0.0818
gQn5fLLiKJ,2,22.0981,NA,NA
bY6hISkYtH,4,33.877,33.2408,42.1308
t8zdH4J7sB,2,39.3822,NA,NA
ghNGPIVfmN,2,22.0981,NA,NA
R6v7ZSZDli,4,-29.6867,-26.7863,-29.2983
G76G3WX0Du,4,6.901,6.0024,14.2067
wOQ2v8XUwA,4,30.2132,49.8275,27.0755
fxXBXbs0JV,2,39.3822,NA,NA
Te6f6kOEnu,4,30.2132,49.8275,27.0755
qPADS8pxxN,4,33.877,33.2408,42.1308
gxU7A3JGQl,2,39.3822,NA,NA
yktbPoZMul,4,33.877,33.2408,42.1308
IemWy4PmnT,4,30.2132,49.8275,27.0755
3d8Sds4VYi,4,-29.6867,-26.7863,-29.2983
hwagnLeosm,4,6.6664,35.2506,4.1819
pfrlF1NJrq,2,39.3822,NA,NA
N7ZsHYLQW1,4,33.877,33.2408,42.1308
eyPohTNs4Z,4,6.6664,35.2506,4.1819
fYWD94FKpe,4,-29.6867,-26.7863,-29.2983
Zjxzi5vdrq,4,21.5363,19.1871,0.2407
zQFyptq4XZ,4,33.877,33.2408,42.1308
Oc8Hs7qpEQ,2,22.0981,NA,NA
nLr1o6u1uG,4,21.5363,19.1871,0.2407
WtKbxCLGSn,4,-36.8738,-39.185,-0.0818
vDjqGuqdtn,2,-30.6713,NA,NA
K7Q5OoBUAW,4,-29.6867,-26.7863,-29.2983
lXxzLfmR31,4,-36.8738,-39.185,-0.0818
KsLn68wXeY,2,-30.6713,NA,NA
GdUwzA8JbG,2,22.0981,NA,NA
07eEUoXrSR,4,-29.6867,-26.7863,-29.2983
GiK8WEj5qz,4,-36.8738,-39.185,-0.0818
Pp5yBCXkDD,2,22.0981,NA,NA
3fXamzYLgQ,4,-36.8738,-39.185,-0.0818
GI3UDOA91q,2,39.3822,NA,NA
URpw8XHjP2,4,30.2132,49.8275,27.0755
kSwtho49bj,2,22.0981,NA,NA
4v0fPGjQhe,4,6.6664,35.2506,4.1819
30TH25B4aC,4,-36.8738,-39.185,-0.0818
gX5xTubtHr,4,6.901,6.0024,14.2067
oj6MwBgfB4,4,30.2132,49.8275,27.0755
4yai5NJruJ,4,30.2132,49.8275,27.0755
rGPy3bA5Mw,4,33.877,33.2408,42.1308
GhM83jxtMn,4,-36.8738,-39.185,-0.0818
i0baLAnnOP,2,39.3822,NA,NA
Kjj1KlTxzi,4,11.4208,11.6978,-1.6536
KN2zfy5WKe,4,30.2132,49.8275,27.0755
Z5JqZ5Rcp4,4,-29.6867,-26.7863,-29.2983
tKt1RtV1RW,4,21.5363,19.1871,0.2407
yXFEGeYETa,4,6.6664,35.2506,4.1819
6KoxSjDzr7,4,11.4208,11.6978,-1.6536
Sng48vwQpg,4,30.2132,49.8275,27.0755
FVoSztedKO,2,22.0981,NA,NA
P3kB16voxv,4,21.5363,19.1871,0.2407
XHvanxRYCL,4,-29.6867,-26.7863,-29.2983
8niqTnfYm6,4,11.4208,11.6978,-1.6536
TASqW5IRpZ,4,6.901,6.0024,14.2067
uI1tKI9gGj,4,33.877,33.2408,42.1308
1eBPnpKX21,4,6.6664,35.2506,4.1819
xDTEOcvMNn,4,11.4208,11.6978,-1.6536
739gvHpanw,2,39.3822,NA,NA
s6S89vyW2m,2,39.3822,NA,NA
GlpAUUCR54,4,33.877,33.2408,42.1308
dJBURZcPot,4,-29.6867,-26.7863,-29.2983
WcnM1FrZjH,4,33.877,33.2408,42.1308
g4cfvPOkFA,4,30.2132,49.8275,27.0755
of0d7CUSNv,4,21.5363,19.1871,0.2407
OhFb3QVnRy,2,22.0981,NA,NA
4VNL3ZuQnK,4,6.901,6.0024,14.2067
CiZFq1XGz8,2,39.3822,NA,NA
vjudAqzEfS,4,-36.8738,-39.185,-0.0818
uKRoTU3Fl3,4,21.5363,19.1871,0.2407
DIsiP7kzEy,4,11.4208,11.6978,-1.6536
ne3frutCVC,2,22.0981,NA,NA
56WWMafj7N,2,-30.6713,NA,NA
VFiXMrjKdk,2,-30.6713,NA,NA
YsmH4FH5gg,4,-29.6867,-26.7863,-29.2983
Ym2gavuLyM,4,11.4208,11.6978,-1.6536
LTyQJ7ISnH,2,22.0981,NA,NA
v64qF93rb6,2,39.3822,NA,NA
OLmbOmoV7W,4,30.2132,49.8275,27.0755
MoeGp6qNFB,2,39.3822,NA,NA
dG8THL13Mt,4,-36.8738,-39.185,-0.0818
Wvv8IQheR6,4,33.877,33.2408,42.1308
bMlzmUPQOM,4,33.877,33.2408,42.1308
U5E3SD3bZX,4,11.4208,11.6978,-1.6536
UMfwfOYPsU,4,6.901,6.0024,14.2067
KJBthiAY4w,2,-30.6713,NA,NA
Ddmasfuq6o,4,30.2132,49.8275,27.0755
lBuSUsdg50,4,11.4208,11.6978,-1.6536
UkjTt75ajg,4,21.5363,19.1871,0.2407
nsFNrTwlcC,4,6.901,6.0024,14.2067
Po8GQJ5hb8,4,-29.6867,-26.7863,-29.2983
52SY2lQNnm,2,-30.6713,NA,NA
GVen1tXGog,4,6.901,6.0024,14.2067
gMyFYMOhSQ,2,-30.6713,NA,NA
TZ1di5ahAf,2,-30.6713,NA,NA
UG3inWFmZa,2,22.0981,NA,NA
QgvxkUruRU,2,39.3822,NA,NA
3cSAa4ulKN,4,-36.8738,-39.185,-0.0818
GrjZsM9uKD,2,39.3822,NA,NA
Hd0ubwpvCz,4,6.6664,35.2506,4.1819
rb6xzdiq1c,2,-30.6713,NA,NA
OpgseoWcO1,2,22.0981,NA,NA
9MT4oDHETG,4,33.877,33.2408,42.1308
UXLKOggxb4,4,6.901,6.0024,14.2067
oLYQmfjsNh,4,6.6664,35.2506,4.1819
hGtNepNjKF,2,-30.6713,NA,NA
ItB7OFkTP1,4,33.877,33.2408,42.1308
kzYhgcKnc3,4,-36.8738,-39.185,-0.0818
JLWBUQ6Cq4,4,11.4208,11.6978,-1.6536
QrxCjbnOOn,4,30.2132,49.8275,27.0755
FB0eBfgTrT,4,21.5363,19.1871,0.2407
UD5LH1Y89I,4,33.877,33.2408,42.1308
tcsymb7v4W,2,-30.6713,NA,NA
NubhpM610K,4,11.4208,11.6978,-1.6536
hhS6JsFXpe,2,-30.6713,NA,NA
kOM6fE4pP9,4,21.5363,19.1871,0.2407
QDWLSVtGN9,4,30.2132,49.8275,27.0755
9yaCtWzJAj,4,11.4208,11.6978,-1.6536
BCRpURrzfB,4,6.901,6.0024,14.2067
QE9Nlm8z4B,4,11.4208,11.6978,-1.6536
tZ4pjytUfi,4,6.901,6.0024,14.2067
I77fpPClGY,4,30.2132,49.8275,27.0755
ttEZFV7kSM,4,33.877,33.2408,42.1308
acUsIEk5sk,4,6.6664,35.2506,4.1819
tRCrlVsyJa,2,-30.6713,NA,NA
DwJksf0fZr,4,6.6664,35.2506,4.1819
vXTvKfvcef,4,11.4208,11.6978,-1.6536
8WyZ8TAd4m,4,6.901,6.0024,14.2067
rYTb8Tof1S,2,-30.6713,NA,NA
nEhGrGvvOQ,4,6.6664,35.2506,4.1819
C1LJSIpyzr,2,22.0981,NA,NA
hAlbNwWKVC,4,-29.6867,-26.7863,-29.2983
96cNNkrEve,4,-29.6867,-26.7863,-29.2983
gO0D99XpFM,4,11.4208,11.6978,-1.6536
6l2MG9klJl,4,6.6664,35.2506,4.1819
fG51yV8aFv,2,-30.6713,NA,NA
VnO7ewyZi1,4,11.4208,11.6978,-1.6536
RfpCMA0Xxj,4,-36.8738,-39.185,-0.0818
meeigPW8NS,4,21.5363,19.1871,0.2407
h5EPJUbpEQ,2,39.3822,NA,NA
E3opXn89ek,4,21.5363,19.1871,0.2407
KNnh6a9AFw,4,-36.8738,-39.185,-0.0818
JaHYpjsDMx,4,30.2132,49.8275,27.0755
n9Ep6A86Ai,2,-30.6713,NA,NA
mJuhmIImMn,4,30.2132,49.8275,27.0755
C3kV5nzchn,4,-36.8738,-39.185,-0.0818
NrXQb1qlXY,4,21.5363,19.1871,0.2407
h34OsKaTDN,2,22.0981,NA,NA
SyUrO1rgn1,4,-36.8738,-39.185,-0.0818
eUDTeR3h3s,2,-30.6713,NA,NA
WkMf9mjVji,4,30.2132,49.8275,27.0755
Aw3MdXCmNC,2,-30.6713,NA,NA
d0nqTga5e3,4,11.4208,11.6978,-1.6536
xxTiuHtOsg,4,6.901,6.0024,14.2067
OF53w2VwkH,4,33.877,33.2408,42.1308
N3O95j0yGb,2,-30.6713,NA,NA
jhHkZZlXsV,2,22.0981,NA,NA
rQn8nEh8tL,4,6.901,6.0024,14.2067
SwXor5ZBmr,2,39.3822,NA,NA
zla3uSZ0OQ,2,39.3822,NA,NA
xIQLYjYraa,4,30.2132,49.8275,27.0755
GnUsVE3FnB,4,11.4208,11.6978,-1.6536
7OGv4P8Y42,4,6.901,6.0024,14.2067
72EcZ0Xu7H,4,11.4208,11.6978,-1.6536
VjQgN5spEb,4,6.6664,35.2506,4.1819
0YQIOhR0Qb,4,11.4208,11.6978,-1.6536
TJF5vvre8A,4,6.901,6.0024,14.2067
3qX4vHJefo,4,21.5363,19.1871,0.2407
ZBESwT3AJZ,2,22.0981,NA,NA
AT34MCg1JQ,2,39.3822,NA,NA
ZFNQOwI0fG,4,-29.6867,-26.7863,-29.2983
wGWWL5YJqY,4,21.5363,19.1871,0.2407
0taJkD380w,2,-30.6713,NA,NA
aYD3YwIvp9,2,22.0981,NA,NA
7Dl2qWieuY,4,-29.6867,-26.7863,-29.2983
XwQslIJOLm,4,11.4208,11.6978,-1.6536
4UFkehjHkb,2,-30.6713,NA,NA
tDGi1WygGn,4,21.5363,19.1871,0.2407
